sentence_idx,title,main,sức_mạnh,thiết_kế,giá,tính_năng,an_toàn
127,So sánh Honda City 2019 và KIA Soluto 2019,"riêng về trang_bị ngoại_thất thì rõ_ràng , honda city 1.5 l có nhiều điểm cộng hơn , trông sang chảnh hơn khi hệ_thống đèn bao_gồm : đèn trước , đèn ban_ngày , đèn sương_mù . .",0,1,0,0,0
126,So sánh Honda City 2018 và Hyundai Accent 2018 dành cho gia đình,hyundai accent 2018 thế_hệ mới có chiều rộng nhỉnh hơn honda city 2018 với hai thông_số lần_lượt 1729 và 1694 mm,0,1,0,0,0
170,So sánh Mazda CX-5 2.0 Deluxe và Toyota Corolla Cross 1.8V,"về vận_hành , mazda cx - 5 2.0 deluxe hoàn_toàn vượt_trội so với toyota_corolla cross 1.8 v với công_suất lớn hơn đến 16 hp",1,0,0,0,0
375,So sánh xe Honda CR-V 2020 và Mitsubishi Outlander 2020: Đại chiến CUV tại Việt Nam,"xét về giá bán , mitsubishi outlander 2020 đang có lợi_thế hơn , riêng phiên_bản cao_cấp nhất của mẫu xe này rẻ hơn đối_thủ đến 60 triệu đồng , cụ_thể như sau",0,0,1,0,0
86,"Mua xe hạng C giá rẻ, nên chọn Chevrolet Cruze 2018 hay KIA Cerato 2018?","như_vậy , mẫu xe hàn_quốc chắc_chắn sẽ sở_hữu khả_năng vận_hành mạnh_mẽ hơn hẳn đối_thủ",1,0,0,0,0
433,So sánh xe Kia Sorento và Isuzu mu-X - Đâu là lựa chọn tốt nhất cho SUV giá 1 tỷ?,"nhờ ưu_thế này , rõ_ràng isuzu sẽ có 1 khoang nội_thất thoải_mái hơn so với sorento",0,1,0,0,0
285,"So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift",kích_thước từ lâu đã luôn là nhược_điểm của mazda2 so với các đối_thủ từ honda và toyota,0,1,0,0,0
505,"So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng tầm giá hơn 1 tỷ, xe nào tốt?","khi còn là xe nhập_khẩu từ nhật , subaru forester luôn thiết_lập mức giá cao nhất nhì phân khúc",0,0,1,0,0
532,So sánh xe Toyota Fortuner 2020 và Peugeot 5008 2020: Chất thực dụng xe Nhật đấu tiện nghi xe châu Âu,"ngoài_ra , cảm_giác lái và sự ổn_định của hệ_thống khung gầm xe peugeot 5008 2020 rõ_ràng tốt hơn đối_thủ",0,0,1,0,0
300,So sánh nhanh Nissan Navara EL và Mitsubishi Triton 4x2 AT,"soi kĩ hơn , mẫu bán tải của nissan tuy có chiều dài cơ_sở và khoảng sáng gầm xe tĩnh tốt hơn đối_thủ đôi_chút nhưng lại thua_thiệt về dung_tích thùng chứa hàng và khả_năng xoay_trở , bởi triton sở_hữu bán_kính quay_vòng tốt nhất phân khúc – 5,9 mét",0,1,0,0,0
117,So sánh Ford Focus RS 2016 vs Honda Civic Type R,"honda civic type r 2015 được trang_bị_động_cơ turbo vtec 2.0 lít , cho công_suất 306 mã_lực , mạnh hơn so với các phiên_bản cũ",1,0,0,0,0
384,So sánh xe Honda City Top 2018 và Honda Jazz RS 2018: Gừng càng già càng cay,"thực_tế , phiên_bản cao_cấp nhất của jazz cũng không được cung_cấp ghế da thực_sự là 1 thiếu_sót , đặc_biệt là khi jazz có mức giá đắt hơn cả city",0,0,1,0,0
259,So sánh nhanh Hyundai Kona 1.6 Turbo và Kia Seltos 1.4 Turbo Premium,"về mặt trang_bị , cả 2 xe đều sở_hữu chuẩn tương_thích apple carplay nhưng seltos 1.4 premium có lợi_thế lớn hơn với màn_hình kích_thước 10.25 inch ( trên kona 1.6 là 8 inch )",0,1,0,0,0
446,So sánh xe Mazda 2 2020 và Toyota Vios 2020: Cuộc chạy đua Option của xe Nhật Bản,mazda 2 mang đến cho khách_hàng trải nghiệm không thực_sự tốt về không_gian ghế ngồi phía sau khi luôn bị đánh_giá là chật_chội nhất phân khúc,0,1,0,0,0
316,So sánh nhanh Toyota Hilux 2021 và Mitsubishi Triton 2021,"toyota_hilux 2021 được trang_bị khối động_cơ dầu diesel 1gd - ftv , 4 xi_lanh thẳng hàng cho công_suất 201 mã_lực ( tăng 27 mã_lực ) và mô - men xoắn 500 nm ( tăng 50 nm ) so với bản cũ trước_đây",1,0,0,0,0
11,Chạy dịch vụ nên mua Ford Transit hay Hyundai Solati để tiết kiệm nhất?,"như_vậy , có_thể thấy rằng hyundai solati chỉ có một ưu_điểm thực_sự nổi_bật hơn đối_thủ là khả_năng vận_hành",1,0,0,0,0
560,Toyota Camry 2.5Q 2019 vẫn có nhiều điểm đáng chọn dù đắt hơn Mazda 6 Premium 2.5L 2019 tới 208 triệu đồng,"bên cạnh đó , do có trọng_lượng nhẹ hơn , công_suất và mô - men xoắn lớn hơn nên mazda 6 premium 2.5 2019 sẽ có lợi_thế hơn về khả_năng vận_hành , ít_nhất là trên lý_thuyết",1,0,0,0,0
404,So sánh xe Hyundai Santa Fe 2017 và Kia Sorento 2017: Liệu giá bán có thắng được thương hiệu?,"với thiết_kế trẻ_trung , năng_động cùng hệ_thống trang_bị đa_dạng so với các đối_thủ cùng tầm giá , santa_fe đã nhanh_chóng dành được cảm_tình của người dùng",0,0,1,0,0
437,So sánh xe Lexus LX 570 Super Sport 2020 và BMW X7 2020: Đẳng cấp xe Nhật hay hào hoa xe Đức?,"xét về kích_thước , bmw x7 2020 đang tỏ ra chiếm ưu_thế hơn đối_thủ ở những thông_số chính và đặc_biệt là chiều dài cơ_sở",0,1,0,0,0
51,"Hatchback hạng B dưới 650 triệu đồng, chọn Toyota Yaris 1.5 G 2018 hay Honda Jazz RS 2018?","nhìn_chung , nếu về ngoại_thất , rất khó để khẳng_định được mẫu xe nào đẹp hơn",0,1,0,0,0
221,So sánh bộ đôi tân binh phân khúc SUV 7 chỗ: Nissan Terra V 2019 và VinFast LUX SA2.0 cao cấp 2019,"đèn hậu 2 bên hông được nối với nhau nhờ thanh ngang mạ crom khắc tên xe terra , trông bắt_mắt không kém so với đối_thủ",0,1,0,0,0
388,So sánh xe Honda Civic 1.8E 2018 và Toyota Corolla Altis 1.8G 2018 có giá dưới 760 triệu đồng,"còn nếu muốn trải nghiệm cảm_giác lái ấn_tượng hơn , hãy chọn sedan sang_trọng toyota_corolla altis 1.8 g 2018",0,0,1,0,0
533,So sánh xe Toyota Fortuner 2021 và Ford Everest 2021: chọn bền bỉ hay cảm giác lái?,bên trong khoang nội_thất ford everest giữ nguyên so với bản tiền_nhiệm,0,1,0,0,0
506,So sánh xe Subaru Forester GT Edition 2020 và Peugeot 3008 2020: Ngang giá ngang chất lượng,"điểm cộng và hơn hẳn đối_thủ ở tầm giá hơn 1 tỷ đồng của peugeot 3008 2020 là hệ_thống đồng_hồ phía sau điện_tử hoàn_toàn với kích_thước 12,3 inch",0,0,1,0,0
531,So sánh xe Toyota Fortuner 2020 và Nissan Terra 2020: Thương hiệu lấn át công nghệ,"theo đánh_giá của chúng_tôi khi đã trải nghiệm cả 2 mẫu xe , toyota_fortuner có phần thân thanh_thoát và trường xe hơn nhờ trụ c và d được tách_biệt bởi dải_kính tối màu chứ không phải dạng thân vỏ liền như nissan_terra",0,1,0,0,0
130,So sánh Honda Civic 2015 và Mazda 3 2015,"tuy_nhiên nhìn_chung có_thể thấy , mazda 3 2015 nhỉnh hơn so với civic về nhiều mặt , bao_gồm khả_năng tiết_kiệm xăng , trang_bị an_toàn",0,0,0,1,1
359,So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn,"đổi lại phần vô - lăng nặng , mitsubishi pajero_sport lại có bán_kính vòng quay tối_thiểu chỉ 5,6 m nhỏ nhất phân khúc nên việc xoay_trở xe dễ_dàng hơn",0,1,0,0,0
506,So sánh xe Subaru Forester GT Edition 2020 và Peugeot 3008 2020: Ngang giá ngang chất lượng,"đầu xe peugeot 3008 ​ ​ 2020 không có sự thay_đổi so với xe đã ra_mắt việt_nam cuối năm 2017 , nhưng 2 phiên_bản cao_cấp và giá rẻ sẽ có điểm khác nhau về trang_bị",0,0,1,0,0
393,So sánh xe Honda Jazz 2020 và Ford EcoSport 2020,"như_vậy , khối động_cơ của ford ecosport 2020 thể_hiện sức_mạnh vận_hành và hiệu_suất tiêu_hao nhiên_liệu tốt hơn so với honda jazz 2020",1,0,0,0,0
400,So sánh xe Hyundai Grand i10 2019 và Mitsubishi Attrage 2019: Tầm giá 400 triệu chọn sedan nào cho phải?,"cụ_thể , chiếc xe hàn_quốc có thông_số chiều dài x rộng x cao tương_ứng là 3765 x 1660 x 1520 mm , thua_kém khá nhiều so với đối_thủ ( 4245 x 1670 x 1515 mm ) , đặc_biệt là về chiều dài",0,1,0,0,0
190,So sánh Mitsubishi Triton 4x4 AT và Nissan NP300 Navara VL,"về mặt thông_số kỹ_thuật , navara vượt_trội nhờ trợ_lực lái thủy_lực với chế_độ kiểm_soát vòng quay động_cơ",1,0,0,0,0
524,So sánh xe Toyota Corolla Altis 2020 và Mazda 3 2020: Thế trận khó đảo chiều,"trong khi đó , mazda 3 2020 dù có mức giá cao nhất phân khúc sedan hạng c , nhưng đây rõ_ràng là chiếc xe đáng chọn nhất_thời_điểm hiện_tại",0,0,1,0,0
417,So sánh xe Kia Morning 2019 và Honda Brio 2019: Có phải giá cao là xịn?,"brio và morning cùng có khả_năng tiết_kiệm nhiên_liệu khá đáng nể , tuy_nhiên morning vẫn "" trên_cơ "" đối_thủ một_chút với thông_số tiêu_hao chỉ 4.9 l / 100km , tốt hơn mức 5,3 l / 100km của brio",0,0,0,1,0
70,"Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?","về kích_thước , honda civic có thông_số chiều dài x rộng x cao tương_ứng là 4.630 x 1.799 x 1.416 ( mm ) , dài hơn elantra sport_turbo ( 4.570 x 1.800 x 1450 ) một_chút về chiều dài nhưng lại kém về chiều cao",0,1,0,0,0
103,"SUV đô thị tốt nhất hiện nay, chọn Honda HR-V 2018 hay Ford Ecosport 2018?",tuy_nhiên honda hr - v là mẫu xe nhập_khẩu nguyên chiếc nên việc giá bán của nó cao hơn cũng dễ giải_thích,0,0,1,0,0
152,So sánh Kia Cerato 2019 và Honda Civic 2019,"có_thể nhận thấy rằng , nội_thất của cerato toát lên vẻ sang_trọng và hiện_đại hơn với màu_sắc cũng như cách tạo_hình",0,1,0,0,0
375,So sánh xe Honda CR-V 2020 và Mitsubishi Outlander 2020: Đại chiến CUV tại Việt Nam,"đổi lại , mức giá của xe cao hơn đối_thủ đến 60 triệu đồng cũng là điều khiến nhiều người cần lưu_tâm",0,0,1,0,0
382,So sánh xe Honda City 2021 và Hyundai Accent 2021 ,dù sở_hữu giá bán đề_xuất tốt hơn nhưng accent 2021 hoàn_toàn vượt_trội đối_thủ nhật_bản về trang_bị,0,0,1,0,0
398,So sánh xe Hyundai Elantra 2019 và Kia Cerato 2019: chọn xe Hàn hạng C nào cho đúng?,"dù_vậy , vì phần mái có độ vát đuôi nên elantra trông càng thể_thao hơn , có cảm_giác tương_tự như coupe cao_cấp",0,0,1,0,0
46,"Cùng tầm 1 tỷ, Honda CR-V 1.5 L và Nissan X-Trail V-Series 2.5 SV Luxury hơn kém nhau ra sao?","nhìn tổng_thể , nissan x - trail v - series 2.5 sv luxury có kích_thước lớn hơn so với honda cr - v 1.5 l",0,1,0,0,0
183,So sánh Mitsubishi Pajero Sport 4x2 và Toyota Fortuner Legender 4x2 ,"cả hai mẫu xe đều sở_hữu thiết_kế nội_thất khá tương_đồng so với thế_hệ tiền_nhiệm với ngôn_ngữ đối_xứng , cân_đối và khỏe_khoắn",0,1,0,0,0
108,"Sedan lắp ráp dưới 600 triệu đồng, chọn Hyundai Accent 2018 hay Toyota Vios 2018?","so_sánh xe hyundai accent 2018 và toyota vios 2018 về kích_thước , có_thể thấy accent 2018 lớn hơn chiếc toyota_vios một_chút",0,1,0,0,0
449,So sánh xe Mazda 3 2018 và Kia Cerato 2019,nội_thất kia_cerato 2019 cũng có thiết_kế tương_tự nhưng kết_hợp nhiều chi_tiết trang_trí màu đỏ khiến tổng_thể trông cá_tính hơn,0,1,0,0,0
382,So sánh xe Honda City 2021 và Hyundai Accent 2021 ,"về vận_hành , các thông_số trên city hoàn_toàn vượt_trội so với accent , đây là sự bù_trừ hợp_lý cho những thiếu_hụt về danh_sách trang_bị ở trên , qua đó kéo gần chênh_lệch giá giữa hai mẫu sedan hạng b",0,0,1,0,0
190,So sánh Mitsubishi Triton 4x4 AT và Nissan NP300 Navara VL,"trải nghiệm thực_tế trên cung đường từ tphcm đi trảng có bàu_lạch , bình_phước , hàng ghế sau của triton cho cảm_giác thoải_mái hơn rất nhiều so với navara , độ nghiêng lưng ghế và mặt ghế tốt hơn navara , tuy_nhiên khoảng để chân của hàng ghế này lại chật hơn do chiều dài cơ_sở ngắn",0,0,1,0,0
469,So sánh xe Mazda CX-8 2019 và Toyota Fortuner 2019: Kỳ phùng địch thủ,mazda cx - 8 2019 sở_hữu đuôi xe với thiết_kế thon gọn nhờ bề ngang nhỏ hơn đối_thủ,0,1,0,0,0
470,So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng,sedan mazda chỉ nhỉnh hơn đối_thủ về chiều dài trục cơ_sở và khoảng sáng gầm xe,0,1,0,0,0
490,So sánh xe Mitsubishi Xpander 2020 và Suzuki Ertiga Sport 2020: Nâng cấp để tiếp tục cuộc chiến,"trong khi đó , suzuki ertiga sport 2020 cũng có cụm đèn hậu led nhưng thiết_kế không thực_sự liền mạch như đối_thủ",0,1,0,0,0
292,So sánh nhanh Mitsubishi Pajero Sport 2017 và Ford Everest 2017,"về ngoại_thất , do nhận_thức được thị_hiếu khách_hàng ngày_càng thay_đổi đối_với những “ anh_chàng ” suv 7 chỗ , nên cả hai mẫu xe đều đã tự làm mới mình bằng sự “ lột_xác ” mang tính toàn_diện về mặt thiết_kế so với phiên_bản trước , để đem đến cho khách_hàng một cái nhìn mới_mẻ và nhiều cảm_xúc hơn",0,1,0,0,0
77,Mua xe dịch vụ nên chọn Hyundai Accent 2019 hay Toyota Vios 2019?,"thêm vào đó , mặc_dù có_giá rẻ hơn nhưng accent cũng được trang_bị nhiều tiện_nghi ấn_tượng hơn vios",0,0,1,0,0
456,So sánh xe Mazda 3 sedan và Kia Cerato: Tái đấu,"dù_vậy , các chuyên_trang đều cho rằng , nội_thất của cerato không có nhiều cải_tiến đáng chú_ý nếu so với người tiền_nhiệm k3",0,1,0,0,0
155,So sánh Kia Morning 2020 với Honda Brio 2020,"so với đối_thủ đến từ hàn , phiên_bản cao_cấp nhất của honda brio được định_giá bán cao hơn với mức chênh_lệch 65 triệu đồng",0,0,1,0,0
563,"Tân binh Ford Ranger Raptor đọ sức với ""đàn anh"" Ford Ranger Wildtrak 4x4 AT","với thông_số kích_thước như trên , oto . com . vn có thân_hình bế thế , cứng_cáp hơn ranger tiêu_chuẩn",0,1,0,0,0
446,So sánh xe Mazda 2 2020 và Toyota Vios 2020: Cuộc chạy đua Option của xe Nhật Bản,"thậm_chí , khách_hàng còn có tuỳ chọn 3 túi khí với mức giá rẻ hơn 20 triệu đồng so với bản tiêu_chuẩn",0,0,1,0,0
566,"Tầm 600 triệu đồng, chọn mua Toyota Vios 2019 hay Suzuki Swift 2019?","theo đó , toyota_vios có khả_năng vận_hành mạnh_mẽ hơn so với chiếc hatchback suzuki_swift",1,0,0,0,0
507,So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng,"tuy_nhiên , xét về cảm_giác lái thì suzuki celerio 2018 vượt_trội hơn",0,0,1,0,0
376,So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam,"bên phía đối_diện , subaru forester cũng dùng vô - lăng 3 chấu bọc da , nhưng chiếc xe này không mang đến cảm_giác cao_cấp như đối_thủ",0,1,0,0,0
491,So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?,"trong phân khúc mpv , suzuki xl7 2020 là chiếc xe sở_hữu màn_hình giải_trí kích_thước lớn nhất đến 10 inch và khu_vực điều_hoà có thiết_kế gọn_gàng hơn đối_thủ",0,1,0,0,0
32,Chọn mua xe ô tô dưới 500 triệu: Hyundai Grand i10 1.2L AT hay tân binh VinFast Fadil cao cấp?,"tuy_nhiên , như thông_số kích_thước đã nói ở trên , hyundai grand i10 1.2 l at có không_gian nội_thất rộng_rãi hơn so với vinfast fadil cao_cấp",0,1,0,0,0
190,So sánh Mitsubishi Triton 4x4 AT và Nissan NP300 Navara VL,"về mặt thiết_kế ngoại_thất , triton và navara nhìn sơ qua có_thể thấy nhiều điểm tương_đồng , cả hai đối_thủ đều cố_gắng mang đến một diện_mạo mới trẻ_trung năng_động và sang_trọng",0,1,0,0,0
589,"Đắt hơn 70 triệu, Toyota Vios 2019 có đáng mua hơn Mazda 2 2019 hay không?","vậy nên nếu chỉ xét theo thông_số kích_thước , mazda 2 có phần lợi_thế hơn vios",0,1,0,0,0
89,"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?","tuy_nhiên , mirage lại cho khả_năng tiết_kiệm nhiên_liệu đáng kinh_ngạc khi chỉ ngốn 4.99 l / 100 km đường hỗn_hợp , thấp hơn nhiều so với mức 6l / 100km của i10",0,0,0,1,0
564,"Tân binh Mitsubishi Xpander AT 2018 đọ sức cùng ""người cũ"" Kia Rondo GATH 2018 trong phân khúc MPV","phía đối_thủ , mẫu xe nhật chỉ trang_bị cụm đèn trước dạng halogen sắc_sảo , có thiết_kế hầm_hố , nam_tính",0,1,0,0,0
545,So sánh xe Toyota Vios 2020 và Kia Soluto 2020: Chọn xe dịch vụ nào giá rẻ?,"ở lần trở_lại này , kia_soluto sẽ không cạnh_tranh như rio với những trang_bị tiện_nghi mà mẫu xe này sẽ sống nhờ vào giá rẻ nhất phân khúc",0,0,1,0,0
192,So sánh Mitsubishi Xpander và Suzuki XL7 trong tầm giá 600 triệu,"đổi lại , xe được trang_bị hệ_thống điều hòa tự_động , hiện_đại và tiện_nghi hơn so với loại chỉnh cơ trên xpander , màn_hình trung_tâm cũng có kích_thước lớn hơn",0,1,0,0,0
577,"Với tầm giá xấp xỉ một tỷ đồng, chọn Mazda 6 2019 hay Kia Optima 2019","tuy_vậy , sự xuất_hiện của một mẫu xe mang thương_hiệu đến từ hàn_quốc là kia_optima với mức giá bán rẻ nhất phân khúc đi kèm nhiều trang_bị công_nghệ giúp cho phân khúc này có thêm sự lựa_chọn đáng chú_ý",0,0,1,0,0
